Key,Comments,Russian,English,English - final,Czech,PortugueseBrazilian,Spanish,Polska,SimplifiedChinese,TraditionalChinese,Japanese,Korean,Deutsch,French,Italiana,Turkish,Hungarian,Ukrainian,Vietnamese
opinion_mind.poaching_my_lords,,Переманивает моих лордов,Poaches my lords,Poaches my lords,Přetahuje mé lordy,Rouba meus nobres,Roba a mis señores,Zabiera mi lordów,挖走了我的领主,挖走我的貴族,領主を引き抜いた,내 영주를 포획함,Eignet sich meine Lords an,Débauche mes nobles,Deruba i miei nobili,Asilzademi çaldı,Elhappolja a nemeseimet,Забирає моїх вельмож,"Những kẻ săn trộm, các lãnh chúa của tôi"
opinion_mind.betrayed_home,,Предал родной дом,Betrayed their own home,Betrayed their own home,Zrada vlastního domova,Traiu a própria casa,Ha traicionado a su propia casa,Zdradzono dom rodzinny,背叛了自己的家乡,背叛自己的家園,一族を裏切った,자신의 고국을 배신함,Verriet die eigene Heimat,A trahi sa propre maison,Ha tradito la sua patria,Kendi hanesine ihanet etti,Elárulta a saját hazáját,Зраджує власну родину,Phản bội gia đình của họ
opinion_mind.book_stealer,,Похитил книги,Stole books,Stole books,Krádež knih,Roubou livros,Ha robado libros,Skradziono księgi,偷走书籍,偷竊了書籍,本を盗んだ,책을 훔쳤음,Stahl Bücher,A volé des livres,Ha rubato alcuni libri,Kitap çaldı,Könyveket lopott,Краде книги,Ăn cắp sách
opinion_mind.gold_stealer,,Устроил ограбление,Committed a robbery,Committed a robbery,Spáchání krádeže,Cometeu um roubo,Ha cometido un atraco,Popełniono kradzież,实施了抢劫,犯了搶案,強盗を働いた,강도짓을 함,Beging einen Raub,A commis un cambriolage,Ha commesso una rapina,Hırsızlık yaptı,Elkövetett egy rablást,Здійснює пограбування,Phạm tội cướp bóc
opinion_mind.refuse_light_vassals,,Отказался от вассалитета,Refused vassalage,Refused vassalage,Odmítnutí vazalství,Recusou vassalagem,Ha rechazado un vasallaje,Odmówiono lenna,拒绝了附庸关系,拒絕成為附庸,従属を拒否した,봉신화 요구를 거부함,Verweigerte die Vasallität,A refusé sa vassalisation,Ha rifiutato il legame di vassallaggio,Vasallığı reddetti,Megtagadta a vazallusságot,Відмова від васалітету,Từ chối làm chư hầu
opinion_mind.showed_weakness,,Показал слабость,Showed weakness,Showed weakness,Projevení slabosti,Mostrou fraqueza,Ha mostrado debilidad,Okazano słabość,示弱,表現軟弱,弱みを見せた,약점을 보였음,Zeigte Schwäche,A été faible,Ha mostrato debolezza,Zayıflık gösterdi,Gyengének mutatkozott,Показує слабкість,Thể hiện sự yếu đuối
opinion_mind.guest_death_for_owners,,Подозрительная смерть члена семьи,Suspicious death of a family member,Suspicious death of a family member,Podezřelá smrt člena rodiny,Morte suspeita de um membro da família,Muerte sospechosa de un miembro de la familia,Podejrzana śmierć członka rodziny,家庭成员的蹊跷死亡,家人身亡的嫌疑,家族の不審死,가족의 수상한 죽음,Verdächtiger Tod eines Familienmitglieds,Mort suspecte d'un membre de la famille,Morte sospetta di un familiare,Bir aile ferdinin şüpheli ölümü,Egy családtag gyanús halála,Підозріла смерть члена родини,Cái chết bí ẩn của một thành viên trong gia đình
opinion_mind.guest_death_for_opponents,,Подозрительная смерть гостя,Suspicious death of a guest,Suspicious death of a guest,Podezřelá smrt hosta,Morte suspeita de um convidado,Muerte sospechosa de un invitado,Podejrzana śmierć gościa,宾客的蹊跷死亡,外賓身亡的嫌疑,ゲストの不審死,손님의 수상한 죽음,Verdächtiger Tod eines Gasts,Mort suspecte d'un hôte,Morte sospetta di un ospite,Bir misafirin şüpheli ölümü,Egy vendég gyanús halála,Підозріла смерть гостя,Cái chết bí ẩn của một vị khách
opinion_mind.faceless,,Нечестивая Орда,Unholy Horde,Unholy Horde,Nesvatá horda,A Horda Profana,Horda Impía,Horda Przeklętych,邪恶部族,孽惡部族,罪深き軍団,불경한 군단,Unheilige Horde,Horde impie,Orda profana,Habis Sürü,Szentségtelen Horda,Нечиста орда,Bộ tộc ác quỷ
opinion_mind.not_faceless,,Не Нечестивая Орда,Not Unholy Horde,Not Unholy Horde,Nikoliv Nesvatá horda,Não é a Horda Profana,No de la Horda Impía,Spoza Hordy Przeklętych,非邪恶部族,不是孽惡部族,罪深き軍団ではない,불경한 군단이 아님,Keine Unheilige Horde,N'appartient pas à la Horde impie,Non dell'Orda profana,Habis Sürü değil,Nem Szentségtelen Horda,Не нечиста орда,Bộ tộc không tà ác
opinion_mind.hate_males,,Ненавижу мужчин,Hatred of men,Hatred of men,Nenávist vůči mužům,Ódio aos homens,Odio a los hombres,Nienawidzi mężczyzn,厌男,厭男,男性の憎悪,남성 혐오,Hass auf Männer,Déteste les hommes,Odio verso gli uomini,Erkeklerden nefret ediyor,Gyűlöli a férfiakat,Ненависть чоловіків,Căm thù đàn ông
opinion_mind.hate_females,,Ненавижу женщин,Hatred of women,Hatred of women,Nenávist vůči ženám,Ódio às mulheres,Odio a las mujeres,Nienawidzi kobiet,厌女,厭女,女性の憎悪,여성 혐오,Hass auf Frauen,Déteste les femmes,Odio verso le donne,Kadınlardan nefret ediyor,Gyűlöli a nőket,Ненависть жінок,Căm thù phụ nữ
opinion_mind.blissful,,Блаженный,Blissful,Blissful,Blaženost,Bem-aventurança,Dicha,Błogość,幸福,備受寵愛,至福,황홀,Glückselig,Est aux anges,Beatitudine,Keyifli,Boldog,Блаженність,Hạnh phúc
opinion_mind.saint,,Святой,Saintly,Saintly,Světec,Santidade,Santidad,Świętość,圣洁,聖人,聖人のような,성스러움,Fromm,En odeur de sainteté,Santità,Kutsal,Jámbor,Святість,Thánh thiện
opinion_mind.drug_addict,,Зависимый,Addict,Addict,Závislost na nektaru,Vício em néctar,Adicción al néctar,Uzależnienie od nektaru,蜜酿成瘾,蜜露成癮者,ネクタル中毒,넥타 중독자,Nektarsüchtig,Nectaromane,Nettaredipendente,Nektar bağımlısı,Nektárfüggő,Нектарозалежність,Nghiện mật ong
opinion_mind.coward,,Трус,Coward,Coward,Zbabělec,Covarde,Cobardía,Tchórzostwo,懦夫,懦夫,臆病者,겁쟁이,Feigling,Lâche,Codardia,Korkak,Gyáva,Боягузтво,Kẻ hèn nhát
opinion_mind.help_against_facelesse,,Помог против Нечестивой Орды,Aided against the Unholy Horde,Aided against the Unholy Horde,Pomoc proti Nesvaté hordě,Ajudou contra a Horda Profana,Ha ayudado contra la Horda Impía,Wsparcie przeciwko Hordzie Przeklętych,帮助对抗邪恶部族,共抗孽惡部族,罪深き軍団に対抗するための支援をした,불경한 군단 진압을 지원함,Half gegen die Unheilige Horde,A apporté son aide contre la Horde impie,Ha aiutato contro l'Orda profana,Habis Sürü'ye karşı yardım etti,Segített a Szentségtelen Horda ellen,Допомога проти Нечистої орди,Giúp chiến đấu chống lại các bộ tộc độc ác
opinion_mind.tried_to_poison,,Пытался отравить,Attempted poisoning,Attempted poisoning,Pokus o otravu,Tentativa de envenenamento,Intento de envenenamiento,Próba otrucia,投毒未遂,下毒未遂,毒殺を試みた,독살 시도 중,Versuchte Vergiftung,Tentative d'empoisonnement,Tentato avvelenamento,Zehirleme girişimi,Mérgezési kísérlet,Спроба отруєння,Cố gắng đầu độc
opinion_mind.tried_to_poison_my_member,,Пытался отправить подданого,Tried to poison my lord,Tried to poison my lord,Snaha otrávit mého lorda,Tentou envenenar meu nobre,Ha intentado envenenar a mi señor,Próba otrucia mojego lorda,企图毒害我的领主,對我的貴族下毒未遂,領主を毒殺しようとした,내 영주에 대한 독살 시도,Wollte meinen Lord vergiften,A essayé d'empoisonner mon seigneur/ma dame,Ha tentato di avvelenare un mio nobile,Asilzademi zehirlemeye çalıştı,Megpróbálta megmérgezni egy nemesemet,Спроба отруїти мого вельможу,Cố gắng đầu độc lãnh chúa của tôi
opinion_mind.greedy,,Жадный,Greedy,Greedy,Hamižnost,Ganância,Codicia,Chciwość,贪婪,貪婪,欲深い,탐욕,Gierig,Cupide,Avidità,Açgözlü,Kapzsi,Жадібність,Tham lam
opinion_mind.king_role_weaker_than_me,,Слабее меня (Кайден),Weaker than me (Kaiden),Weaker than me (Kaiden),Slabší než já (Kaiden),Mais fraco do que eu (Kaiden),Más débil que yo (kaiden),Słabszy ode mnie (Kaiden),比我弱小（凯登）,比我弱小（凱登族）,私より弱い (カイデン),나보다 약함(카이덴),Schwächer als ich (Kaiden),Plus faible que moi (Kaiden),Più debole di me (Kaiden),Benden daha zayıf (Kaiden),Gyengébb nálam (kaiden),"Слабше, ніж я (кейден)",Yếu hơn tôi (Kaiden)
opinion_mind.king_role_stronger_than_me,,Сильнее меня (Кайден),Stronger than me (Kaiden),Stronger than me (Kaiden),Silnější než já (Kaiden),Mais forte do que eu (Kaiden),Más fuerte que yo (kaiden),Silniejszy ode mnie (Kaiden),比我强大（凯登）,比我強壯（凱登族）,私より強い (カイデン),나보다 강함(카이덴),Stärker als ich (Kaiden),Plus fort·e que moi (Kaiden),Più forte di me (Kaiden),Benden daha güçlü (Kaiden),Erősebb nálam (kaiden),"Сильніше, ніж я (кейден)",Mạnh hơn tôi (Kaiden)
opinion_mind.king_role_poorer_than_me,,Беднее меня (Махка),Poorer than me (Makha),Poorer than me (Makha),Chudší než já (Kaiden),Mais pobre do que eu (Makha),Más pobre que yo (makha),Biedniejszy ode mnie (Makha),比我贫穷（马哈）,比我窮（瑪哈族）,私より貧しい (マーカ),나보다 가난함(마카),Ärmer als ich (Makha),Plus pauvre que moi (Makha),Più indigente di me (Makha),Benden daha fakir (Makha),Szegényebb nálam (makha),"Бідніше, ніж я (маха)",Nghèo hơn tôi (Makha)
opinion_mind.king_role_reacher_than_me,,Богаче меня (Макха),Richer than me (Makha),Richer than me (Makha),Bohatší než já (Kaiden),Mais rico do que eu (Makha),Más rico que yo (makha),Bogatszy ode mnie (Makha),比我富裕（马哈）,比我有錢（瑪哈族）,私より豊かだ (マーカ),나보다 부유함(마카),Reicher als ich (Makha),Plus riche que moi (Makha),Più benestante di me (Makha),Benden daha zengin (Makha),Gazdagabb nálam (makha),"Багатше, ніж я (маха)",Giàu hơn tôi (Makha)
opinion_mind.king_role_agnostic,,Агностик (Танайя),Agnostic (Tanaya),Agnostic (Tanaya),Agnostik (Tanaya),Agnóstico (Tanaya),Agnóstico (tanaya),Agnostycyzm (Tanaya),不可知论者（塔纳亚）,懷疑論者（塔納雅族）,無神論者 (タナヤ),불가지론자(타나야),Agnostiker (Tanaya),Agnostique (Tanaya),Agnosticismo (Tanaya),Agnostik (Tanaya),Agnosztikus (tanaya),Агностик (таная),Người vô thần (Tanaya)
opinion_mind.king_role_fanatic,Это мысль бишопа к фанатикам-персонажам игрока,Фанатик (Танайя),Fanatic (Tanaya),Fanatic (Tanaya),Fanatik (Tanaya),Fanático (Tanaya),Fanático (tanaya),Fanatyzm (Tanaya),狂热信徒（塔纳亚）,狂熱信徒（塔納雅族）,狂信的 (タナヤ),광신도(타나야),Fanatiker (Tanaya),Fanatique (Tanaya),Fanatismo (Tanaya),Fanatik (Tanaya),Fanatikus (tanaya),Фанатик (таная),Người cuồng tín (Tanaya)
opinion_mind.king_role_bandit_torelate,,Терпит Бандитов (Кайден),Puts up with bandits (Kaiden),Puts up with bandits (Kaiden),Toleruje zbojníky (Kaiden),Tolera bandidos (Kaiden),Soporta a los bandidos (kaiden),Toleruje bandytów (Kaiden),容忍强盗（凯登）,姑息劫匪（凱登族）,盗賊の仕打ちに耐える (カイデン),도적단을 용인(카이덴),Lässt sich mit Banditen ein (Kaiden),Tolère les bandits (Kaiden),Tolleranza dei fuorilegge (Kaiden),Haydutlara katlanıyor (Kaiden),Összeszűri a levet a banditákkal (kaiden),Терпить розбійників (кейден),Chịu đựng băng cướp (Kaiden)
opinion_mind.king_role_fight_with_bandit,,Сражается с бандитами (Кайден),Fights with bandits (Kaiden),Fights with bandits (Kaiden),Bojuje se zbojníky (Kaiden),Luta contra bandidos (Kaiden),Se enfrenta a los bandidos (kaiden),Zwalcza bandytów (Kaiden),与强盗作战（凯登）,討伐劫匪（凱登族）,盗賊と戦う (カイデン),도적단과 싸움(카이덴),Kämpft gegen Banditen (Kaiden),Combat les bandits (Kaiden),Battaglie contro i fuorilegge (Kaiden),Haydutlarla savaşıyor (Kaiden),Harcol a banditákkal (kaiden),Б'ється з розбійниками (кейден),Chiến đấu với băng cướp (Kaiden)
opinion_mind.king_role_many_slaves,,Много пленников (Варн),Many prisoners (Varns),Many prisoners (Varns),Spousta vězňů (Varnové),Muitos prisioneiros (Varns),Muchos prisioneros (varn),Wielu jeńców (Varn),很多囚犯（瓦恩）,囚犯眾多（瓦恩族）,囚人が多い (ヴァーン),많은 수감자(반),Viele Sklaven (Varn),Beaucoup d'esclaves (Varn),Molti prigionieri (Varn),Çok fazla mahkûm var (Varns),Sok a fogoly (varn),Багато в'язнів (варн),Nhiều tù nhân (Varns)
opinion_mind.king_role_no_slaves,,Нет пленников (Варн),No prisoners (Varns),No prisoners (Varns),Žádní vězni (Varnové),Sem prisioneiros (Varns),Ningún prisionero (varn),Brak jeńców (Varn),没有囚犯（瓦恩）,沒有囚犯（瓦恩族）,囚人はいない (ヴァーン),수감자 없음(반),Keine Sklaven (Varn),Aucun esclave (Varn),Nessun prigioniero (Varn),Mahkûm yok (Varns),Nincs fogoly (varn),Не має в'язнів (варн),Không có tù nhân (Varns)
opinion_mind.king_role_vassal,,Вассал (Варн),Vassal (Varns),Vassal (Varns),Vazal (Tanaya),Vassalo (Varns),Vasallo (tanaya),Wasal (Tanaya),附庸（瓦恩）,附庸（瓦恩族）,従属国 (ヴァーン),봉신(반),Vasall (Varn),Vassal (Varn),Vassallo (Varn),Vasal (Varns),Vazallus (tanaya),Васал (таная),Chư hầu (Varns)
opinion_mind.king_role_suzerain,,Сюзерен (Варн),Suzerain (Varns),Suzerain (Varns),Lenní pán (Tanaya),Suserano (Varns),Soberano (tanaya),Senior (Tanaya),宗主（瓦恩）,宗主（瓦恩族）,宗主 (ヴァーン),종주(반),Lehensherr (Varn),Suzerain (Varn),Sovrano (Varn),Süzeren (Varns),Hűbérúr (tanaya),Сюзерен (таная),Bá chủ (Varns)
opinion_mind.king_role_dumber_than_me,,Глупее меня (Макха),Dumber than me (Makha),Dumber than me (Makha),Hloupější než já (Makha),Menos inteligente do que eu (Makha),Más tonto que yo (makha),Głupszy ode mnie (Makha),比我愚蠢（马哈）,比我笨（瑪哈族）,私より間抜けだ (マーカ),나보다 멍청함(마카),Dümmer als ich (Makha),Plus bête que moi (Makha),Più ignorante di me (Makha),Benden daha aptal (Makha),Ostobább nálam (makha),Дурніше за мене (маха),Ngu hơn tôi (Makha)
opinion_mind.king_role_smarter_than_me,,Умнее меня (Макха),Smarter than me (Makha),Smarter than me (Makha),Chytřejší než já (Makha),Mais inteligente do que eu (Makha),Más listo que yo (makha),Mądrzejszy ode mnie (Makha),比我聪明（马哈）,比我聰明（瑪哈族）,私より賢い (マーカ),나보다 똑똑함(마카),Klüger als ich (Makha),Plus intelligent·e que moi (Makha),Più intelligente di me (Makha),Benden daha zeki (Makha),Okosabb nálam (makha),Розумніше за мене (маха),Thông minh hơn tôi (Makha)
opinion_mind.women_king,,Женщина на троне,Woman on the throne,Woman on the throne,Žena na trůnu,Mulher no trono,Mujer en el trono,Kobieta na tronie,王位上的女人,女人當權,玉座についた女性,왕좌에 오른 여성,Frau auf dem Thron,Une femme sur le trône,Donna sul trono,Tahtta bir kadın var,Nő a trónon,Жінка на троні,Phụ nữ trên ngai vàng
opinion_mind.disinherited_me,,Лишил меня наследства,Deprived me of inheritance,Deprived me of inheritance,Připravili mě o dědictví,Privou-me da herança,Me ha arrebatado la herencia,Pozbawiono mnie spadku,剥夺了我的继承权,剝奪了我的繼承權,私から相続権を奪った,나의 유산을 박탈함,Beraubte mich meines Erbes,M'a privé·e de mon héritage,Mi ha sottratto l'eredità,Beni mirastan mahrum bıraktı,Megfosztott az örökségemtől,Позбавляє мене спадку,Tước quyền thừa kế của tôi
opinion_mind.illigal_heir,,Незаконный наследник,Illegitimate heir,Illegitimate heir,Nelegitimní dědic,Herdeiro ilegítimo,Heredero ilegítimo,Nieprawowity spadkobierca,非法继承人,不合法統的繼承人,非嫡出の相続人,사생아 후계자,Unrechtmäßiger Erbe,Héritier·ère illégitime,Erede illegittimo,Gayrimeşru vâris,Törvénytelen örökös,Незаконний спадкоємець,Người thừa kế không hợp pháp
opinion_mind.few_fanatics,,Мало фанатиков,Lack of fanatics,Lack of fanatics,Nedostatek fanatiků,Falta de fanáticos,Falta de fanáticos,Zbyt mało fanatyków,缺少狂热信徒,狂熱信徒太少,狂信者不足,광신도 부족,Mangel an Fanatikern,Manque de fanatiques,Mancanza di fanatici,Fanatik eksikliği,Nincsenek fanatikusok,Замало фанатиків,Thiếu người cuồng tín
opinion_mind.few_churchs,,Не хватает храмов,Not enough temples,Not enough temples,Nedostatek chrámů,Templos insuficientes,Faltan templos,Zbyt mało świątyń,没有足够的圣堂,教堂不足,礼拝堂が足りない,사원 부족,Nicht genügend Tempel,Pas assez de temples,Templi insufficienti,Yeterli Tapınak yok,Nincs elég templom,Недостатньо храмів,Không đủ đền thờ
opinion_mind.enough_fanatics,,В городе много фанатиков,Many fanatics in the city,Many fanatics in the city,Spousta fanatiků ve městě,Muitos fanáticos na cidade,Muchos fanáticos en la ciudad,Wielu fanatyków w mieście,城中有很多狂热信徒,狂熱信徒眾多,街には狂信者が溢れている,도시 내에 광신도 많음,Viele Fanatiker in der Stadt,Beaucoup de fanatiques dans la cité,Molti fanatici in città,Şehirde çok fazla fanatik var,Sok a fanatikus a városban,У місті багато фанатиків,Nhiều người cuồng tín trong thành phố
opinion_mind.enough_churchs,,Достаточно храмов,Sufficient number of temples,Sufficient number of temples,Dostatečný počet chrámů,Número suficiente de templos,Número suficiente de templos,Wystarczająca liczba świątyń,足够数量的圣堂,教堂充足,十分な数の礼拝堂,충분한 수의 사원,Ausreichende Zahl an Tempeln,Suffisamment de temples,Numero di templi sufficiente,Yeterli sayıda Tapınak var,Elég templom van,Достатньо храмів,Số lượng đền thờ đủ
opinion_mind.blissful,,Блаженный,Blissful,Blissful,Blaženost,Bem-aventurança,Dicha,Błogość,幸福,備受寵愛,至福,황홀,Glückselig,Est aux anges,Beatitudine,Keyifli,Boldog,Блаженність,Hạnh phúc
opinion_mind.provoke_duel,,Спровоцировал дуэль,"Provoked a duel
","Provoked a duel
",Vyprovokování souboje,Provocou um duelo,Ha provocado un duelo,Sprowokowano pojedynek,挑起了一场决斗,挑釁決鬥,決闘を挑まれた,결투를 도발함,Provozierte ein Duell,A provoqué un duel,Ha provocato un duello,Düelloya kışkırttı,Párbajt provokált,Провокація на двобій,Thách đấu tay đôi
opinion_mind.provoke_duel_neighbore,,Спровоцировал дуэль у соседа,Provoked a duel with the neighbor,Provoked a duel with the neighbor,Vyprovokování souboje se sousedem,Provocou um duelo contra o vizinho,Ha provocado un duelo con el vecino,Sprowokowano pojedynek z sąsiadem,挑起与邻邦的对决,挑釁鄰邦決鬥,隣人との決闘をけしかけられた,이웃과의 결투를 도발함,Provozierte ein Duell mit dem Nachbarn,A provoqué un duel avec la province voisine,Ha provocato un duello con un vicino,Komşusunu düelloya kışkırttı,Párbajt provokált a szomszéddal,Провокація сусіда на двобій,Kích động một cuộc đấu tay đôi với hàng xóm
opinion_mind.declare_peace,,Мирный договор,Peace treaty,Peace treaty,Mírová smlouva,Tratado de paz,Tratado de paz,Traktat pokojowy,和约,和平條約,平和条約,평화 조약,Friedensabkommen,Traité de paix,Trattato di pace,Barış antlaşması,Békeszerződés,Мирна угода,Hiệp ước hòa bình
opinion_mind.trade_agreement,,Торговое соглашение,Trade agreement,Trade agreement,Obchodní smlouva,Acordo comercial,Acuerdo comercial,Umowa handlowa,贸易协议,貿易協議,貿易協定,무역 협정,Handelsabkommen,Accord commercial,Accordo commerciale,Ticaret sözleşmesi,Kereskedelmi megállapodás,Торгова угода,Hiệp định thương mại
opinion_mind.cruel_ruler,только дляб бишопа,Вероломный правитель,Treacherous ruler,Treacherous ruler,Proradný vládce,Governante desleal,Gobernante traicionero,Zdradziecki władca,奸诈的统治者,背信棄義的君王,裏切り者の支配者,믿을 수 없는 통치자,Verräterischer Machthaber,Monarque peu fiable,Monarca ingannevole,Hain hükümdar,Álnok uralkodó,Підступний правитель,Kẻ cai trị gian trá
opinion_mind.bishop_frogivness,,Был прощен... Все в прошлом.,Has been forgiven,Has been forgiven,Má odpuštění,Recebeu perdão,Ha recibido el perdón,Przebaczono,已被原谅,獲得寬恕,許された,용서를 받음,Wurde begnadigt,A reçu le pardon,Ha ottenuto il perdono,Affedildi,Megbocsátottak neki,Гріхи відпущено,Đã được tha thứ
opinion_mind.enemy_of_bandits_bishop,,Уничтожил лагерь бандитов,Destroyed the bandit camp,Destroyed the bandit camp,Zničení zbojnického tábora,Destruiu o acampamento dos bandidos,Ha destruido el campamento de bandidos,Zniszczono obóz bandytów,摧毁了强盗营地,搗滅了劫匪營地,盗賊の野営地を破壊した,도적 진영을 파괴함,Banditenlager zerstört,A détruit le camp des bandits,Ha distrutto l'accampamento dei fuorilegge,Haydut kampını yok etti,Lerombolta a banditatábort,Знищено розбійницький табір,Phá hủy trại cướp
opinion_mind.pitty,," ",Pity,Pity,Lítost,Pena,Pena,Litość,怜悯,憐憫,哀れ,동정심,Mitleid,Pitié,Compassione,Acıma,Könyörület,Жалість,Nhân từ
opinion_mind.help_in_rescue,,Помощь в освобождении,Help in liberation,Help in liberation,Pomoc s osvobozením,Ajuda na libertação,Ayuda en la liberación,Pomoc w wyzwoleniu,帮助解放,伸出援手,解放の手助け,해방 지원,Hilfe bei der Befreiung,A aidé lors de libération,Aiuto con la liberazione,Özgürleşmesine yardım,Segít a szabadulásban,Допомога у визволенні,Giúp giải phóng
opinion_mind.lord_lowborn,,Низкородный,Low nobility,Low nobility,Nízká urozenost,Berço comum,Nobleza baja,Niskie urodzenie,低阶贵族,出身低微,下級貴族,낮은 신분,Niedriger Adel,Petite noblesse,Bassa nobiltà,Düşük asalet,Kisnemes,Низький статус,Quý tộc cấp thấp
opinion_mind.matriarch_fanatic_mind,,Количество <hint=hint_persons_fanatic>фанатиков</hint> в городе ({percent}),Number of fanatics in the city ({percent}),Number of fanatics in the city ({percent}),Počet fanatiků ve městě ({percent}),Número de fanáticos na cidade ({percent}),Número de fanáticos en la ciudad ({percent}),Liczba fanatyków w mieście ({percent}),城市中的狂热信徒数量（{percent}）,狂熱信徒人數 ({percent}),街にいる狂信者の数 ({percent}),도시 내 광신도 수({percent}),Anzahl der Fanatiker in der Stadt ({percent}),Nombre de fanatiques dans la cité ({percent}),Numero di fanatici in città ({percent}),Şehirdeki fanatik sayısı ({percent}),A fanatikusok száma a városban ({percent}),Кількість фанатиків у місті ({percent}),Số lượng người cuồng tín trong thành phố ({percent})
opinion_mind.friend_lost_title,,Лишил моего друга титула,Deprived my friend of title,Deprived my friend of title,Připravili mého přítele o titul,Privou meu amigo do título,Le ha arrebatado el título a mi amigo,Pozbawiono przyjaciela tytułu,剥夺了我朋友的爵位,褫奪了我朋友的爵位,友人から爵位をはく奪した,내 친구의 작위를 박탈,Beraubte meinen Freund seines Titels,A privé mon ami·e de son titre,Ha revocato il titolo di un amico,Dostuma ünvan verilmedi,Megfosztotta a barátomat a címétől,Позбавляє мого друга титулу,Tước danh hiệu của bạn tôi
opinion_mind.bishop_opinion,,Мнение епископа,Bishop's opinion,Bishop's opinion,Názor biskupa,Opinião do bispo,Opinión del obispo,Opinia biskupa,主教的意见,主教的印象,司教の意見,주교의 평가,Meinung des Bischofs,Opinion de l'évêque,Opinione del vescovo,Piskoposun düşüncesi,A püspök véleménye,Думка єпископа,Ý kiến của giám mục
opinion_mind.defence_alliance_lost_soldier,,Потери среди подкрепления,Losses among reinforcements,Losses among reinforcements,Ztráty v řadách posil,Perdas entre os reforços,Pérdidas entre los refuerzos,Straty pośród posiłków,援军损失,援軍士兵折損,援軍の損失,지원군 손실,Verluste unter den Verstärkungstruppen,Pertes subies par les renforts,Perdite tra i rinforzi,Destek güçleri arasında kayıplar,Veszteségek az erősítésben,Втрати серед підкріплень,Tổn thất quân tiếp viện
opinion_mind.defence_alliance_lost_lord,,Командующий подкрепления был потерян,Reinforcement commander lost,Reinforcement commander lost,Ztráta velitele posil,Perdeu o comandante dos reforços,Ha caído el comandante de los refuerzos,Stracono dowódcę posiłków,援军指挥官阵亡,援軍指揮官殉職,援軍指揮官の死,지원군 지휘관 패배,Kommandant der Verstärkung verloren,Commandant supplémentaire perdu,Comandante dei rinforzi deceduto,Destek güçlerinin kumandanı kayboldu,Az erősítés parancsnoka elesett,Загибель командира підкріплень,Chỉ huy viện binh mất
opinion_mind.defence_alliance_broken,,Союз разорван,Alliance broken,Alliance broken,Zrušené spojenectví,Aliança quebrada,Alianza rota,Złamano sojusz,联盟破裂,聯盟破裂,同盟解消,깨진 동맹,Allianz gebrochen,Alliance brisée,Alleanza sciolta,İttifak bozuldu,Megszakadt szövetség,Порушено союз,Liên minh tan vỡ
opinion_mind.defence_alliance,,Состоит в одном союзе со мной,Is part of the same alliance as me,Is part of the same alliance as me,Je součástí stejného spojenectví jako já,Faz parte da mesma aliança que eu,Forma parte de mi alianza,Część tego samego sojuszu co ja,与我同属一个联盟,與我同盟,同じ同盟の一員である,나와 같은 동맹 소속,Gehört zur selben Allianz wie ich,Appartient à la même alliance que moi,Fa parte della mia stessa alleanza,Benimle aynı ittifakta yer alıyor,"Ugyanannak a szövetségnek a tagja, mint én",В одному союзі зі мною,Là một phần của liên minh giống như tôi
opinion_mind.defence_alliance_send_army,Фракция отправила армию на помощь другой фракции и между ними есть оборонительный союз,Чтит союз,Honors the alliance,Honors the alliance,Dodržuje spojenectví,Honra a aliança,Honra la alianza,Dotrzymuje zobowiązań sojuszu,尊重联盟,信守盟約,同盟を重んじる,동맹을 지킴,Ehrt die Allianz,Respecte l'alliance,Onora l'alleanza,İttifakı onurlandırıyor,Betartja a szövetséget,Вшанування союзу,Tôn trọng liên minh
opinion_mind.defence_alliance_broken_neighbore,,Предал союзника,Betrayed an ally,Betrayed an ally,Zrada spojence,Traiu um aliado,Ha traicionado a un aliado,Zdradzono sojusznika,背叛了盟友,背棄盟友,同盟を裏切った,동맹을 배신했음,Verriet einen Verbündeten,A trahi un allié,Ha tradito un alleato,Bir müttefike ihanet etti,Elárult egy szövetségest,Зрада союзника,Phản bội đồng minh
opinion_mind.new_bishop,,Новый епископат,New episcopate,New episcopate,Nové biskupství,Bispo novo,Nuevo episcopado,Nowy episkopat,新主教区,新主教,新しい司教職,새 주교,Neues Bischofsamt,Nouvel épiscopat,Nuovo episcopato,Yeni bir piskoposluk,Új püspök,Новий єпископ,Tân giám mục
opinion_mind.enemy_of_my_ally,,Враг моего союзника,Enemy of my ally,Enemy of my ally,Nepřítel mého spojence,Inimigo do meu aliado,Enemigo de mi aliado,Wróg mojego sojusznika,盟友的敌人,盟友的敵人,同盟の敵,동맹의 적,Feind meines Verbündeten,Ennemi·e de mon allié·e,Ostilità verso un mio alleato,Müttefikimin düşmanı,A szövetségesem ellensége,Ворог союзника,Kẻ thù của đồng minh của tôi
opinion_mind.ally_of_my_enemy,,Союзник моего врага,Ally of my enemy,Ally of my enemy,Spojenec mého nepřítele,Aliado do meu inimigo,Aliado de mi enemigo,Sojusznik wroga,敌人的盟友,敵人的盟友,敵の同盟,적의 동맹,Verbündeter meines Feindes,Allié·e de mon ennemi·e,Alleanza al mio nemico,Düşmanımın müttefiki,Az ellenségem szövetségese,Союзник ворога,Đồng minh của kẻ thù của tôi
